"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","411","GetFranchiseList - page_size is array","API_Regression_Suite","Fri Oct 24 10:31:13 UTC 2025","failed","Fri Oct 24 10:31:14 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","330","GetFranchiseList - status is empty string","API_Regression_Suite","Fri Oct 24 10:31:19 UTC 2025","passed","Fri Oct 24 10:31:19 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","328","GetFranchiseList - status is not an allowed value","API_Regression_Suite","Fri Oct 24 10:31:20 UTC 2025","passed","Fri Oct 24 10:31:20 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","432","GetFranchiseList - page_size is float","API_Regression_Suite","Fri Oct 24 10:31:09 UTC 2025","passed","Fri Oct 24 10:31:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","332","GetFranchiseList - all params as null","API_Regression_Suite","Fri Oct 24 10:31:22 UTC 2025","passed","Fri Oct 24 10:31:23 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","342","GetFranchiseList - all params as empty string","API_Regression_Suite","Fri Oct 24 10:31:23 UTC 2025","passed","Fri Oct 24 10:31:23 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","420","GetFranchiseList - country is number","API_Regression_Suite","Fri Oct 24 10:31:14 UTC 2025","passed","Fri Oct 24 10:31:14 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","491","GetFranchiseList - country is empty string","API_Regression_Suite","Fri Oct 24 10:31:15 UTC 2025","passed","Fri Oct 24 10:31:15 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1640","CreateFranchise - all valid fields","API_Regression_Suite","Fri Oct 24 10:30:49 UTC 2025","passed","Fri Oct 24 10:30:50 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","362","GetFranchiseList - page_size is negative","API_Regression_Suite","Fri Oct 24 10:31:09 UTC 2025","passed","Fri Oct 24 10:31:10 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","416","GetFranchiseList - page_size is SQL injection","API_Regression_Suite","Fri Oct 24 10:31:21 UTC 2025","failed","Fri Oct 24 10:31:22 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
