"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","499","GetFranchiseList - status is not an allowed value","API_Regression_Suite","Fri Oct 24 10:26:23 UTC 2025","passed","Fri Oct 24 10:26:24 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","499","GetFranchiseList - page_size valid, country valid, status invalid enum","API_Regression_Suite","Fri Oct 24 10:26:29 UTC 2025","passed","Fri Oct 24 10:26:30 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","552","GetFranchiseList - page_size is boolean true","API_Regression_Suite","Fri Oct 24 10:26:10 UTC 2025","failed","Fri Oct 24 10:26:10 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","582","GetFranchiseList - page_size is object","API_Regression_Suite","Fri Oct 24 10:26:14 UTC 2025","failed","Fri Oct 24 10:26:15 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","581","GetFranchiseList - country is empty string","API_Regression_Suite","Fri Oct 24 10:26:16 UTC 2025","passed","Fri Oct 24 10:26:17 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","569","GetFranchiseList - page_size is omitted","API_Regression_Suite","Fri Oct 24 10:26:11 UTC 2025","failed","Fri Oct 24 10:26:11 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","499","GetFranchiseList - all params as empty string","API_Regression_Suite","Fri Oct 24 10:26:27 UTC 2025","passed","Fri Oct 24 10:26:28 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","569","GetFranchiseList - page_size is zero","API_Regression_Suite","Fri Oct 24 10:26:09 UTC 2025","failed","Fri Oct 24 10:26:10 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","499","GetFranchiseList - status is null","API_Regression_Suite","Fri Oct 24 10:26:21 UTC 2025","passed","Fri Oct 24 10:26:22 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","607","GetFranchiseList - country is special characters","API_Regression_Suite","Fri Oct 24 10:26:17 UTC 2025","passed","Fri Oct 24 10:26:18 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","571","GetFranchiseList - country is numeric string","API_Regression_Suite","Fri Oct 24 10:26:20 UTC 2025","passed","Fri Oct 24 10:26:20 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","571","GetFranchiseList - country is lowercase","API_Regression_Suite","Fri Oct 24 10:26:19 UTC 2025","passed","Fri Oct 24 10:26:20 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","478","GetFranchiseList - all params missing","API_Regression_Suite","Fri Oct 24 10:26:27 UTC 2025","passed","Fri Oct 24 10:26:27 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","1770","GetFranchiseList - page_size is extremely large","API_Regression_Suite","Fri Oct 24 10:26:12 UTC 2025","failed","Fri Oct 24 10:26:14 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","524","GetFranchiseList - page_size is negative","API_Regression_Suite","Fri Oct 24 10:26:09 UTC 2025","passed","Fri Oct 24 10:26:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","495","GetFranchiseList - page_size and country valid, status invalid","API_Regression_Suite","Fri Oct 24 10:26:28 UTC 2025","passed","Fri Oct 24 10:26:29 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","487","GetFranchiseList - status is number","API_Regression_Suite","Fri Oct 24 10:26:21 UTC 2025","passed","Fri Oct 24 10:26:21 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","572","GetFranchiseList - country is null","API_Regression_Suite","Fri Oct 24 10:26:16 UTC 2025","passed","Fri Oct 24 10:26:16 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Validates GET /v1/franchise with dynamic parameters - Positive Test","1969","GetFranchiseList","API_Regression_Suite","Fri Oct 24 10:25:51 UTC 2025","passed","Fri Oct 24 10:25:53 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","GetFranchiseList"
"","559","GetFranchiseList - page_size is array","API_Regression_Suite","Fri Oct 24 10:26:14 UTC 2025","failed","Fri Oct 24 10:26:14 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","575","GetFranchiseList - country is array","API_Regression_Suite","Fri Oct 24 10:26:20 UTC 2025","passed","Fri Oct 24 10:26:21 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","475","GetFranchiseList - status is boolean","API_Regression_Suite","Fri Oct 24 10:26:22 UTC 2025","passed","Fri Oct 24 10:26:23 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","493","GetFranchiseList - status is object","API_Regression_Suite","Fri Oct 24 10:26:24 UTC 2025","passed","Fri Oct 24 10:26:24 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","570","GetFranchiseList - country is one character","API_Regression_Suite","Fri Oct 24 10:26:18 UTC 2025","passed","Fri Oct 24 10:26:19 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","576","GetFranchiseList - country is boolean","API_Regression_Suite","Fri Oct 24 10:26:17 UTC 2025","passed","Fri Oct 24 10:26:17 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","508","GetFranchiseByID","API_Regression_Suite","Fri Oct 24 10:26:07 UTC 2025","passed","Fri Oct 24 10:26:08 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseByID"
"","592","GetFranchiseList - country is longer than 2 chars","API_Regression_Suite","Fri Oct 24 10:26:18 UTC 2025","passed","Fri Oct 24 10:26:18 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","488","GetFranchiseList - all params as special chars","API_Regression_Suite","Fri Oct 24 10:26:28 UTC 2025","passed","Fri Oct 24 10:26:28 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","2010","CreateFranchise - all valid fields","API_Regression_Suite","Fri Oct 24 10:25:41 UTC 2025","passed","Fri Oct 24 10:25:43 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","587","GetFranchiseList - country is SQL injection","API_Regression_Suite","Fri Oct 24 10:26:25 UTC 2025","passed","Fri Oct 24 10:26:26 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","565","GetFranchiseList - page_size is SQL injection","API_Regression_Suite","Fri Oct 24 10:26:25 UTC 2025","failed","Fri Oct 24 10:26:25 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","578","GetFranchiseList - page_size is float","API_Regression_Suite","Fri Oct 24 10:26:08 UTC 2025","passed","Fri Oct 24 10:26:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","485","GetFranchiseList - status is empty string","API_Regression_Suite","Fri Oct 24 10:26:22 UTC 2025","passed","Fri Oct 24 10:26:22 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","477","GetFranchiseList - all params as null","API_Regression_Suite","Fri Oct 24 10:26:26 UTC 2025","passed","Fri Oct 24 10:26:27 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","489","GetFranchiseList - status is special characters","API_Regression_Suite","Fri Oct 24 10:26:23 UTC 2025","passed","Fri Oct 24 10:26:23 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1281","CreateFranchise - valid name with two words","API_Regression_Suite","Fri Oct 24 10:25:43 UTC 2025","passed","Fri Oct 24 10:25:44 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","483","GetFranchiseList - status is array","API_Regression_Suite","Fri Oct 24 10:26:24 UTC 2025","passed","Fri Oct 24 10:26:25 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","498","GetFranchiseList - status is SQL injection","API_Regression_Suite","Fri Oct 24 10:26:26 UTC 2025","passed","Fri Oct 24 10:26:26 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","588","GetFranchiseList - page_size is null","API_Regression_Suite","Fri Oct 24 10:26:10 UTC 2025","failed","Fri Oct 24 10:26:11 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
